| end of split   5 / 18 | epoch  47 | time:  8.29s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  47 | time:  7.79s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  47 | time:  7.55s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  47 | time:  7.25s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  47 | time:  7.27s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  47 | time:  7.99s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  47 | time:  8.08s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  47 | time:  8.72s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  47 | time:  8.21s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  47 | time:  7.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  47 | time:  7.48s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  47 | time:  6.73s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  47 | time:  7.61s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  47 | time:  7.24s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  48 | time:  7.61s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  48 | time:  7.78s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  48 | time:  7.69s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  48 | time:  7.63s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  48 | time:  7.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  48 | time:  7.60s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  48 | time:  8.05s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  48 | time:  7.21s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  48 | time:  7.41s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  48 | time:  5.59s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  48 | time:  8.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  48 | time:  7.09s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  48 | time:  8.16s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  48 | time:  8.08s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  48 | time:  7.16s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  48 | time:  7.58s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  48 | time:  6.67s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  48 | time:  8.60s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  49 | time:  8.24s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  49 | time:  7.74s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  49 | time:  7.50s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  49 | time:  7.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  49 | time:  8.68s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  49 | time:  8.02s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  49 | time:  7.30s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  49 | time:  7.20s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  49 | time:  7.57s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  49 | time:  7.24s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  49 | time:  6.80s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  49 | time:  5.63s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  49 | time:  7.11s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  49 | time:  7.63s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  49 | time:  8.16s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  49 | time:  7.59s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  49 | time:  7.71s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  49 | time:  8.30s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  50 | time:  7.51s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  50 | time:  7.09s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  50 | time:  7.51s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  50 | time:  7.29s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  50 | time:  8.05s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  50 | time:  8.74s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  50 | time:  8.19s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  50 | time:  8.06s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  50 | time:  7.67s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  50 | time:  7.45s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  50 | time:  8.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  50 | time:  7.22s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  50 | time:  7.27s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  50 | time:  7.12s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  50 | time:  6.72s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  50 | time:  7.68s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  50 | time:  7.54s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  50 | time:  5.65s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  51 | time:  7.99s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  51 | time:  6.71s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  51 | time:  7.56s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  51 | time:  8.64s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  51 | time:  7.25s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  51 | time:  7.28s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  51 | time:  7.70s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  51 | time:  7.52s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  51 | time:  8.31s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  51 | time:  8.14s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  51 | time:  5.63s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  51 | time:  7.16s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  51 | time:  7.56s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  51 | time:  8.15s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  51 | time:  7.47s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  51 | time:  7.08s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  51 | time:  7.71s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  51 | time:  7.35s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  52 | time:  7.76s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  52 | time:  7.58s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  52 | time:  8.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  52 | time:  7.18s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  52 | time:  8.18s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  52 | time:  8.05s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  52 | time:  7.17s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  52 | time:  7.19s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  52 | time:  8.04s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  52 | time:  8.68s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  52 | time:  7.45s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  52 | time:  8.77s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  52 | time:  7.65s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  52 | time:  5.65s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  52 | time:  7.25s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  52 | time:  6.71s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  52 | time:  7.62s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  52 | time:  7.51s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  53 | time:  7.71s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  53 | time:  7.38s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  53 | time:  8.35s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  53 | time:  5.77s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  53 | time:  7.89s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  53 | time:  7.77s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  53 | time:  7.74s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  53 | time:  8.11s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  53 | time:  7.53s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  53 | time:  8.24s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  53 | time:  6.82s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  53 | time:  7.59s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  53 | time:  8.39s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  53 | time:  8.92s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  53 | time:  7.55s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  53 | time:  7.18s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  53 | time:  7.28s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  53 | time:  7.32s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  54 | time:  8.70s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  54 | time:  7.55s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  54 | time:  8.06s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  54 | time:  7.29s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  54 | time:  7.61s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  54 | time:  7.35s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  54 | time:  7.31s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  54 | time:  5.73s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  54 | time:  7.46s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  54 | time:  6.73s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  54 | time:  7.59s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  54 | time:  8.20s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  54 | time:  7.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  54 | time:  8.25s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  54 | time:  8.04s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  54 | time:  7.68s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  54 | time:  7.13s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  54 | time:  7.98s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  55 | time:  7.97s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  55 | time:  7.30s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  55 | time:  7.68s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  55 | time:  7.42s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  55 | time:  8.38s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  55 | time:  7.47s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  55 | time:  8.88s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  55 | time:  8.39s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  55 | time:  7.73s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  55 | time:  7.67s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  55 | time:  7.70s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  55 | time:  7.29s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  55 | time:  6.87s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  55 | time:  8.19s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  55 | time:  8.35s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  55 | time:  7.83s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  55 | time:  5.73s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  55 | time:  7.41s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  56 | time:  7.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  56 | time:  7.91s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  56 | time:  8.06s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  56 | time:  7.52s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  56 | time:  7.67s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  56 | time:  7.32s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  56 | time:  8.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  56 | time:  7.57s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  56 | time:  6.70s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  56 | time:  8.74s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  56 | time:  8.35s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  56 | time:  5.68s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  56 | time:  7.34s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  56 | time:  7.27s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  56 | time:  7.22s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  56 | time:  7.50s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  56 | time:  8.07s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  56 | time:  7.77s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  57 | time:  7.71s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  57 | time:  7.31s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  57 | time:  7.14s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  57 | time:  8.09s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  57 | time:  7.20s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  57 | time:  6.72s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  57 | time:  7.74s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  57 | time:  7.61s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  57 | time:  8.02s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  57 | time:  7.53s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  57 | time:  8.20s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  57 | time:  7.51s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  57 | time:  8.69s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  57 | time:  7.49s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  57 | time:  7.28s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  57 | time:  8.49s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  57 | time:  5.61s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  57 | time:  7.21s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  58 | time:  7.24s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  58 | time:  7.50s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  58 | time:  7.21s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  58 | time:  6.74s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  58 | time:  8.23s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  58 | time:  7.32s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  58 | time:  7.57s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  58 | time:  8.04s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  58 | time:  7.49s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  58 | time:  7.22s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  58 | time:  7.79s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  58 | time:  8.07s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  58 | time:  8.28s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  58 | time:  5.85s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  58 | time:  7.26s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  58 | time:  8.71s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  58 | time:  7.54s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  58 | time:  7.66s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  59 | time:  7.73s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  59 | time:  7.49s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  59 | time:  7.07s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  59 | time:  7.81s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  59 | time:  7.46s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  59 | time:  5.67s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  59 | time:  6.73s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  59 | time:  7.30s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  59 | time:  8.13s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  59 | time:  8.02s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  59 | time:  8.21s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  12 / 18 | epoch  59 | time:  7.55s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  13 / 18 | epoch  59 | time:  7.30s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  14 / 18 | epoch  59 | time:  7.52s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  15 / 18 | epoch  59 | time:  8.13s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  16 / 18 | epoch  59 | time:  7.56s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  17 / 18 | epoch  59 | time:  8.70s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  18 / 18 | epoch  59 | time:  7.15s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   1 / 18 | epoch  60 | time:  7.67s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   2 / 18 | epoch  60 | time:  7.76s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   3 / 18 | epoch  60 | time:  6.71s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   4 / 18 | epoch  60 | time:  7.54s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   5 / 18 | epoch  60 | time:  8.29s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   6 / 18 | epoch  60 | time:  7.08s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   7 / 18 | epoch  60 | time:  7.44s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   8 / 18 | epoch  60 | time:  7.40s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split   9 / 18 | epoch  60 | time:  7.26s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  10 / 18 | epoch  60 | time:  7.44s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
| end of split  11 / 18 | epoch  60 | time:  7.26s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0000
